Bulgaria,WH,EUCC,Hamburg,Yangshan,92.85,30.2,15.42888542,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1192.025767,1393.519906
Switzerland,JQ,EUCC,Hamburg,Yangshan,165.02,30.2,24.81318501,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1815.021263,2016.515402
Switzerland,NS,EUCC,Hamburg,Dalian,165.02,30.2,24.81318501,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1852.343976,1971.090851
Switzerland,DY,EUCC,Hamburg,Yantai,165.02,30.2,24.81318501,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1833.585462,1956.15842
Switzerland,WH,EUCC,Hamburg,Yangshan,165.02,30.2,24.81318501,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1815.021263,2016.515402
Czech Republic,JQ,EUCC,Hamburg,Yangshan,64.64,30.2,11.76072564,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,948.5076435,1150.001782
Czech Republic,NS,EUCC,Hamburg,Dalian,64.64,30.2,11.76072564,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,985.830356,1104.577231
Czech Republic,DY,EUCC,Hamburg,Yantai,64.64,30.2,11.76072564,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,967.071842,1089.6448
Czech Republic,WH,EUCC,Hamburg,Yangshan,64.64,30.2,11.76072564,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,948.5076435,1150.001782
Germany,JQ,EUCC,Hamburg,Yangshan,33.28,30.2,7.682969859,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,677.7976701,879.2918089
Germany,NS,EUCC,Hamburg,Dalian,33.28,30.2,7.682969859,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,715.1203826,833.8672577
Germany,DY,EUCC,Hamburg,Yantai,33.28,30.2,7.682969859,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,696.3618687,818.934827
Germany,WH,EUCC,Hamburg,Yangshan,33.28,30.2,7.682969859,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,677.7976701,879.2918089
Spain,JQ,EUCC,Hamburg,Yangshan,132.78,30.2,20.62100241,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1536.714837,1738.208976
Spain,NS,EUCC,Hamburg,Dalian,132.78,30.2,20.62100241,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1574.037549,1692.784424
Spain,DY,EUCC,Hamburg,Yantai,132.78,30.2,20.62100241,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1555.279035,1677.851994
Spain,WH,EUCC,Hamburg,Yangshan,132.78,30.2,20.62100241,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1536.714837,1738.208976
France,JQ,EUCC,Hamburg,Yangshan,174.75,30.2,26.07838156,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1899.013867,2100.508006
France,NS,EUCC,Hamburg,Dalian,174.75,30.2,26.07838156,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1936.336579,2055.083454
France,DY,EUCC,Hamburg,Yantai,174.75,30.2,26.07838156,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1917.578065,2040.151024
France,WH,EUCC,Hamburg,Yangshan,174.75,30.2,26.07838156,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1899.013867,2100.508006
U.K.,JQ,EUCC,Hamburg,Yangshan,164.69,30.2,24.77027495,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1812.172593,2013.666732
U.K.,NS,EUCC,Hamburg,Dalian,164.69,30.2,24.77027495,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,1849.495306,1968.242181
U.K.,DY,EUCC,Hamburg,Yantai,164.69,30.2,24.77027495,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,1830.736792,1953.30975
U.K.,WH,EUCC,Hamburg,Yangshan,164.69,30.2,24.77027495,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,1812.172593,2013.666732
Hungary,JQ,EUCC,Hamburg,Yangshan,53.19,30.2,10.27187667,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,849.6674268,1051.161566
Hungary,NS,EUCC,Hamburg,Dalian,53.19,30.2,10.27187667,562.6,640.2,442.32,613.04,4331,4922,1500,6500,76.2075,0.8,886.9901393,1005.737014
Hungary,DY,EUCC,Hamburg,Yantai,53.19,30.2,10.27187667,562.6,640.2,677.06,971.94,1629,1629,1500,6500,76.2075,0.8,868.2316253,990.8045836
Hungary,WH,EUCC,Hamburg,Yangshan,53.19,30.2,10.27187667,562.6,640.2,392.85,543.2,1384,2155,2500,12500,76.2075,0.8,849.6674268,1051.161566
